wavelength, amplitude
665.498, 467.66
665.821, 483.81
666.145, 469.97
666.469, 474.58
666.793, 511.49
667.116, 513.79
667.44, 541.47
667.763, 677.56
668.087, 795.2
668.41, 799.81
668.734, 698.32
669.057, 532.25
669.38, 546.09
669.703, 446.9
670.027, 426.14
670.35, 398.46
670.673, 430.76
670.996, 465.36
671.319, 347.72
671.642, 396.16
671.965, 451.52
672.288, 403.08
672.61, 361.56
672.933, 380.01
673.256, 336.19
673.578, 437.68
673.901, 403.08
674.224, 433.06
674.546, 400.77
674.868, 421.53
675.191, 490.73
675.513, 615.28
675.836, 751.37
676.158, 749.07
676.48, 601.44
676.802, 529.94
677.124, 499.95
677.446, 476.89
677.768, 493.03
678.09, 414.61
678.412, 398.46
678.734, 368.48
679.056, 407.69
679.377, 421.53
679.699, 456.13
680.021, 400.77
680.342, 483.81
680.664, 488.42
680.985, 444.6
681.307, 444.6
681.628, 495.34
681.949, 476.89
682.271, 446.9
682.592, 465.36
682.913, 474.58
683.234, 403.08
683.555, 389.24
683.876, 449.21
684.197, 439.98
684.518, 426.14
684.839, 458.44
685.16, 419.22
685.481, 444.6
685.802, 444.6
686.122, 456.13
686.443, 426.14
686.763, 407.69
687.084, 451.52
687.405, 594.53
687.725, 684.48
688.045, 672.95
688.366, 580.69
688.686, 516.1
689.006, 472.28
689.326, 442.29
689.646, 502.26
689.967, 391.54
690.287, 363.87
690.607, 396.16
690.926, 400.77
691.246, 412.3
691.566, 421.53
691.886, 393.85
692.206, 446.9
692.525, 375.4
692.845, 398.46
693.165, 458.44
693.484, 449.21
693.804, 504.57
694.123, 546.09
694.442, 553.01
694.762, 606.06
695.081, 569.15
695.4, 592.22
695.719, 1415.67
696.038, 2329.09
696.357, 3992.14
696.677, 8203.98
696.995, 20537.35
697.314, 24082.59
697.633, 18039.31
697.952, 10210.72
698.271, 4829.43
698.59, 2066.13
698.908, 889.77
699.227, 705.24
699.545, 615.28
699.864, 527.63
700.182, 456.13
700.501, 504.57
700.819, 444.6
701.137, 407.69
701.456, 433.06
701.774, 403.08
702.092, 499.95
702.41, 465.36
702.728, 437.68
703.046, 493.03
703.364, 610.67
703.682, 645.27
704, 629.12
704.318, 619.9
704.635, 504.57
704.953, 516.1
705.271, 506.87
705.588, 566.85
705.906, 1046.62
706.223, 1694.77
706.541, 2684.3
706.858, 5203.1
707.176, 13227.75
707.493, 16678.42
707.81, 13089.35
708.127, 8044.83
708.444, 4178.97
708.761, 1902.36
709.078, 928.98
709.395, 721.39
709.712, 539.17
710.029, 488.42
710.346, 423.84
710.663, 536.86
710.98, 525.33
711.296, 421.53
711.613, 469.97
711.929, 465.36
712.246, 483.81
712.562, 548.39
712.879, 416.92
713.195, 497.65
713.512, 463.05
713.828, 453.82
714.144, 606.06
714.46, 682.18
714.776, 958.97
715.092, 1660.17
715.408, 2186.08
715.724, 2114.57
716.04, 1503.32
716.356, 982.03
716.672, 654.5
716.988, 525.33
717.303, 428.45
717.619, 414.61
717.935, 421.53
