wavelength, amplitude
600.079, 502.16
600.413, 478.22
600.746, 469.74
601.08, 462.82
601.413, 470.96
601.747, 517.83
602.08, 941.1
602.413, 3812.2
602.746, 7938.83
603.079, 7671.06
603.412, 4265.58
603.746, 1568.08
604.079, 796.12
604.411, 609.22
604.744, 547.75
605.077, 519.33
605.41, 533.64
605.743, 543.48
606.075, 644.97
606.408, 1295.16
606.741, 6756.97
607.073, 21049.59
607.406, 24829.63
607.738, 16148.89
608.071, 5231.3
608.403, 2292.15
608.735, 3877.53
609.068, 19788.02
609.4, 35537.66
609.732, 31611.76
610.064, 14713.71
610.396, 4624.25
610.728, 1777.85
611.06, 1063.75
611.392, 839.88
611.724, 720.41
612.056, 797.07
612.388, 1415.37
612.72, 1864.62
613.051, 1917.06
613.383, 4219.11
613.714, 25754.77
614.046, 45216.2
614.378, 43930.14
614.709, 25640.33
615.04, 7665.57
615.372, 3377.54
615.703, 6778.21
616.034, 15595.64
616.366, 16246.85
616.697, 9631.74
617.028, 3261.06
617.359, 1408.25
617.69, 951.75
618.021, 853.51
618.352, 761.05
618.683, 615.05
619.014, 538.26
619.344, 505.96
619.675, 493.34
620.006, 520.14
620.336, 567.43
620.667, 795.85
620.998, 3034.81
621.328, 9597.27
621.659, 12052.78
621.989, 8279.19
622.319, 3105.63
622.65, 1307.37
622.98, 757.72
623.31, 628.82
623.64, 561.66
623.97, 533.3
624.3, 532.9
624.63, 536.02
624.96, 554.33
625.29, 643.21
625.62, 1211.17
625.95, 7340.27
626.28, 22969.76
626.609, 27220.21
626.939, 17691.53
627.269, 5962.01
627.598, 2203.01
627.928, 1080.17
628.257, 783.16
628.587, 666.75
628.916, 620.07
629.245, 650.13
629.575, 1235.12
629.904, 6011.67
630.233, 12066.62
630.562, 11175.73
630.891, 5958.69
631.22, 2245.75
631.549, 1105.07
631.878, 821.36
632.207, 969.52
632.536, 2824.16
632.865, 18610.64
633.194, 37217.06
633.522, 35516.83
633.851, 19219.71
634.18, 6032.29
634.508, 2275.33
634.837, 1179.96
635.165, 883.97
635.494, 732.76
635.822, 629.3
636.15, 594.09
636.479, 615.05
636.807, 715.93
637.135, 926.51
637.463, 3449.99
637.791, 20494.72
638.119, 34472.08
638.447, 29553.47
638.775, 13645.96
639.103, 5462.5
639.431, 12309.42
639.758, 48458.66
640.086, 53774.08
640.414, 51405.48
640.741, 33941.15
641.069, 9290.23
641.397, 3339.21
641.724, 1601.19
642.052, 1190
642.379, 877.39
642.706, 674.68
643.034, 566.07
643.361, 518.72
643.688, 500.13
644.015, 512.2
644.342, 534.8
644.669, 498.3
644.996, 476.32
645.323, 466.21
645.65, 458.27
645.977, 449.11
646.304, 455.9
646.63, 471.5
646.957, 462.14
647.284, 467.23
647.61, 485.88
647.937, 477.74
648.263, 485.41
648.59, 478.56
648.916, 542.12
649.243, 633.71
649.569, 983.09
649.895, 6077.75
650.221, 30703.78
650.548, 41054.42
650.874, 33329.64
651.2, 13226.91
651.526, 4388.51
651.852, 1757.22
652.178, 1087.36
652.504, 2156.54
652.829, 9525.63
653.155, 14442.14
653.481, 11454.9
653.806, 5070.85
654.132, 1905.46
654.458, 903.65
654.783, 618.1
655.109, 527.74
655.434, 485.95
655.759, 470.35
656.085, 451.55
656.41, 450.54
656.735, 448.16
657.06, 443.28
657.386, 437.71
657.711, 453.32
658.036, 454.61
658.361, 491.72
658.686, 570.07
659.01, 1264.09
659.335, 8295.61
659.66, 17484.07
659.985, 15948.62
660.309, 8619.41
660.634, 2946.07
660.959, 1243.67
661.283, 719.8
661.608, 561.05
661.932, 490.77
662.256, 458.95
662.581, 443.82
662.905, 422.04
663.229, 428.9
663.553, 432.63
663.878, 432.29
664.202, 445.52
664.526, 470.14
664.85, 538.46
665.174, 551.96
665.498, 510.78
665.821, 490.09
666.145, 503.72
666.469, 579.43
666.793, 890.01
667.116, 6159.02
667.44, 24758.19
667.763, 29888.19
668.087, 20698.65
668.41, 7452.89
668.734, 2578.98
669.057, 1164.5
669.38, 753.04
669.703, 599.11
670.027, 543.55
670.35, 551.69
670.673, 757.92
670.996, 4291.49
671.319, 16061.51
671.642, 19056.96
671.965, 13263.47
672.288, 4914.27
672.61, 1796.16
672.933, 880.99
673.256, 638.8
673.578, 535.07
673.901, 482.76
674.224, 444.23
674.546, 411.8
674.868, 420.08
675.191, 408
675.513, 405.35
675.836, 426.86
676.158, 420.69
676.48, 412.14
676.802, 404.81
677.124, 396.33
677.446, 417.43
677.768, 398.37
678.09, 396.13
678.412, 415.8
678.734, 397.48
679.056, 392.74
679.377, 396.13
679.699, 399.11
680.021, 399.93
680.342, 401.01
680.664, 401.08
680.985, 395.31
681.307, 400.2
681.628, 396.74
681.949, 399.66
682.271, 406.85
682.592, 402.98
682.913, 393.82
683.234, 382.9
683.555, 403.32
683.876, 402.03
684.197, 404.2
684.518, 412.27
684.839, 405.69
685.16, 386.16
685.481, 393.69
685.802, 407.86
686.122, 406.58
686.443, 408.34
686.763, 398.84
687.084, 392.6
687.405, 402.64
687.725, 401.76
688.045, 402.64
688.366, 400.33
688.686, 397.35
689.006, 413.63
689.326, 413.63
689.646, 415.8
689.967, 422.86
690.287, 429.85
690.607, 432.15
690.926, 429.3
691.246, 457.32
691.566, 530.45
691.886, 712.67
692.206, 3819.12
692.525, 17551.77
692.845, 21902.69
693.165, 16228.81
693.484, 6640.63
693.804, 2183.27
694.123, 903.99
694.442, 619.05
694.762, 512.34
695.081, 465.87
695.4, 425.16
695.719, 423.74
696.038, 412.68
696.357, 412.68
696.677, 407.12
696.995, 412.41
697.314, 408.81
697.633, 404.47
697.952, 405.97
698.271, 393.62
698.59, 414.78
698.908, 414.38
699.227, 414.04
699.545, 413.36
699.864, 440.63
700.182, 431.34
700.501, 450.4
700.819, 460.37
701.137, 464.31
701.456, 520.68
701.774, 1137.77
702.092, 2366.78
702.41, 4746.77
702.728, 21861.31
703.046, 33829.56
703.364, 28022.09
703.682, 13419.37
704, 4335.12
704.318, 1544.07
704.635, 893.2
704.953, 721.7
705.271, 771.29
705.588, 942.52
705.906, 902.63
706.223, 713.15
706.541, 514.38
706.858, 447.35
707.176, 410.44
707.493, 406.58
707.81, 403.79
708.127, 400.33
708.444, 387.58
708.761, 391.72
709.078, 404.88
709.395, 393.96
709.712, 399.11
710.029, 394.64
710.346, 386.49
710.663, 397.15
710.98, 406.98
711.296, 403.39
711.613, 389.21
711.929, 385.61
