wavelength, amplitude
507.976, 700.1
508.322, 684.84
508.668, 644.21
509.014, 647.22
509.36, 636.04
509.706, 656.09
510.052, 614.93
510.398, 608.01
510.743, 604.28
511.089, 626.29
511.435, 630.54
511.78, 626.64
512.126, 634.98
512.471, 649.71
512.817, 678.27
513.162, 701.52
513.508, 718.19
513.853, 724.94
514.198, 769.65
514.543, 745.16
514.889, 769.83
515.234, 782.6
515.579, 841.51
515.924, 861.74
516.269, 932.88
516.614, 987
516.959, 1056.02
517.304, 1179.87
517.648, 1285.08
517.993, 1415.32
518.338, 1564.71
518.683, 1670.82
519.027, 1805.49
519.372, 1716.24
519.716, 1363.69
520.061, 906.8
520.405, 635.16
520.75, 555.67
521.094, 548.04
521.439, 572.7
521.783, 589.2
522.127, 552.3
522.471, 560.28
522.815, 571.64
523.159, 572.35
523.504, 587.43
523.848, 582.99
524.192, 612.98
524.535, 594.7
524.879, 619.72
525.223, 623.62
525.567, 648.64
525.911, 624.51
526.254, 631.43
526.598, 625.58
526.942, 626.11
527.285, 628.77
527.629, 619.54
527.972, 595.77
528.316, 573.94
528.659, 591.33
529.002, 571.46
529.346, 574.83
529.689, 591.33
530.032, 578.56
530.375, 598.25
530.718, 589.38
531.061, 602.51
531.404, 604.46
531.747, 617.77
532.09, 664.61
532.433, 903.79
532.776, 1112.27
533.119, 1050.17
533.461, 825.01
533.804, 667.63
534.147, 634.27
534.489, 631.96
534.832, 642.96
535.174, 658.05
535.517, 654.67
535.859, 617.77
536.202, 633.74
536.544, 622.74
536.886, 615.64
537.229, 642.43
537.571, 626.11
537.913, 636.04
538.255, 622.03
538.597, 643.67
538.939, 669.22
539.281, 639.95
539.623, 631.08
539.965, 591.86
540.307, 581.57
540.648, 565.96
540.99, 554.43
541.332, 563.3
541.674, 548.75
542.015, 550.88
542.357, 574.48
542.698, 587.07
543.04, 690.69
543.381, 829.44
543.722, 800.52
544.064, 691.05
544.405, 575.36
544.746, 570.93
545.087, 560.99
545.429, 567.38
545.77, 563.12
546.111, 576.96
546.452, 584.41
546.793, 563.47
547.134, 563.12
547.474, 552.3
547.815, 545.38
548.156, 539.34
548.497, 533.67
548.837, 542.54
549.178, 535.8
549.519, 540.59
549.859, 545.73
550.2, 540.23
550.54, 554.78
550.881, 560.28
551.221, 577.67
551.561, 575.36
551.901, 573.59
552.242, 559.75
552.582, 601.44
552.922, 564.54
553.262, 604.82
553.602, 588.85
553.942, 605.17
554.282, 627.53
554.622, 613.69
554.962, 663.9
555.302, 698.5
555.641, 711.63
555.981, 703.29
556.321, 704.89
556.66, 703.47
557, 747.29
557.339, 744.28
557.679, 790.23
558.018, 825.18
558.358, 848.96
558.697, 915.14
559.036, 956.13
559.376, 1013.79
559.715, 1104.28
560.054, 1162.13
560.393, 1211.1
560.732, 1051.94
561.071, 837.43
561.41, 672.06
561.749, 577.14
562.088, 568.27
562.427, 575.19
562.766, 561.17
563.104, 562.23
563.443, 546.62
563.782, 553.01
564.12, 531.71
564.459, 553.36
564.797, 561.17
565.136, 567.02
565.474, 555.67
565.813, 567.56
566.151, 575.36
566.489, 592.04
566.827, 584.77
567.166, 590.62
567.504, 615.64
567.842, 613.33
568.18, 592.57
568.518, 577.14
568.856, 583.88
569.194, 598.78
569.531, 575.19
