wavelength, amplitude
480.149, 385.52
480.499, 378.93
480.848, 384.77
481.198, 374.12
481.547, 390.6
481.897, 384.77
482.246, 386.47
482.595, 383.95
482.945, 382.53
483.294, 382.8
483.643, 383.75
483.992, 380.83
484.341, 375.61
484.69, 379.68
485.039, 378.05
485.388, 379
485.737, 384.9
486.086, 388.77
486.435, 383.41
486.784, 381.65
487.132, 387.14
487.481, 380.22
487.83, 389.65
488.178, 381.11
488.527, 385.31
488.876, 396.44
489.224, 389.52
489.572, 391.96
489.921, 392.77
490.269, 391.96
490.618, 393.38
490.966, 407.97
491.314, 440.33
491.662, 603.69
492.01, 933.47
492.358, 1829.11
492.706, 3709.73
493.054, 3584.02
493.402, 1617.78
493.75, 713.26
494.098, 465.7
494.446, 419.1
494.794, 409.19
495.142, 402.61
495.489, 395.62
495.837, 397.59
496.184, 389.86
496.532, 389.25
496.88, 391.69
497.227, 400.78
497.574, 405.12
497.922, 385.85
498.269, 396.23
498.616, 385.31
498.964, 391.89
499.311, 404.04
499.658, 396.03
500.005, 407.63
500.352, 433.75
500.699, 586.39
501.046, 1099.2
501.393, 2094.84
501.74, 4775.78
502.087, 10711.87
502.434, 10636.64
502.78, 4450.08
503.127, 1496.41
503.474, 715.49
503.82, 534.97
504.167, 514.89
504.513, 557.15
504.86, 698.67
505.206, 1100.22
505.553, 1314.46
505.899, 852.26
506.245, 526.69
506.592, 435.31
506.938, 413.33
507.284, 405.12
507.63, 397.93
507.976, 402.95
508.322, 408.24
508.668, 392.91
509.014, 399.22
509.36, 393.38
509.706, 397.93
510.052, 385.38
510.398, 397.18
510.743, 384.7
511.089, 393.38
511.435, 388.57
511.78, 395.89
512.126, 393.32
512.471, 384.7
512.817, 394.54
513.162, 390.54
513.508, 402.54
513.853, 381.24
514.198, 389.04
514.543, 393.86
514.889, 383.55
515.234, 391.49
515.579, 388.5
515.924, 396.98
516.269, 394.81
516.614, 376.15
516.959, 381.04
517.304, 395.08
517.648, 387.21
517.993, 382.87
518.338, 399.49
518.683, 382.19
519.027, 384.43
519.372, 394.33
519.716, 385.65
520.061, 385.65
520.405, 387.08
520.75, 392.98
521.094, 388.77
521.439, 388.7
521.783, 385.31
522.127, 392.1
522.471, 390.06
522.815, 382.19
523.159, 393.38
523.504, 384.23
523.848, 389.72
524.192, 389.52
524.535, 374.53
524.879, 389.52
525.223, 370.45
525.567, 384.43
525.911, 380.36
526.254, 389.38
526.598, 382.94
526.942, 382.87
527.285, 388.5
527.629, 384.9
527.972, 382.53
528.316, 387.08
528.659, 381.11
529.002, 385.85
529.346, 384.84
529.689, 372.76
530.032, 392.91
530.375, 389.65
530.718, 387.96
531.061, 383.68
531.404, 381.44
531.747, 380.77
532.09, 371.27
532.433, 379
532.776, 376.29
533.119, 384.63
533.461, 375.75
533.804, 378.32
534.147, 374.73
534.489, 375.88
534.832, 390.67
535.174, 375.88
535.517, 378.73
535.859, 372.63
536.202, 369.71
536.544, 386.74
536.886, 377.24
537.229, 377.1
537.571, 376.49
537.913, 374.39
538.255, 373.91
538.597, 377.31
538.939, 368.01
539.281, 386.67
539.623, 376.42
539.965, 380.7
540.307, 373.37
540.648, 366.38
540.99, 387.48
541.332, 371.2
541.674, 372.42
542.015, 385.04
542.357, 372.56
542.698, 371.13
543.04, 383.95
543.381, 377.85
543.722, 377.51
544.064, 386.26
544.405, 379.61
544.746, 374.66
545.087, 368.42
545.429, 392.77
545.77, 383.48
546.111, 382.46
546.452, 369.71
546.793, 380.97
547.134, 384.02
547.474, 377.24
547.815, 370.25
548.156, 381.24
548.497, 383.41
548.837, 366.04
549.178, 376.29
549.519, 376.22
549.859, 369.44
550.2, 374.12
550.54, 375.81
550.881, 374.19
551.221, 386.67
551.561, 380.43
551.901, 384.5
552.242, 380.16
552.582, 372.63
552.922, 373.64
553.262, 383.82
553.602, 387.82
553.942, 370.66
554.282, 379.27
554.622, 376.15
554.962, 386.47
555.302, 381.65
555.641, 374.93
555.981, 381.17
556.321, 387.48
556.66, 377.37
557, 380.43
557.339, 382.87
557.679, 382.46
558.018, 389.25
558.358, 381.51
558.697, 389.18
559.036, 386.53
559.376, 387.21
559.715, 386.94
560.054, 378.32
560.393, 382.06
560.732, 382.33
561.071, 391.01
561.41, 389.79
561.749, 384.02
562.088, 381.51
562.427, 388.77
