wavelength, amplitude
723.921, 442.15
724.236, 430.61
724.55, 366.03
724.865, 366.03
725.179, 382.17
725.493, 359.11
725.808, 393.71
726.122, 379.87
726.436, 356.8
726.75, 379.87
727.064, 372.95
727.379, 384.48
727.693, 400.63
728.006, 435.23
728.32, 396.01
728.634, 430.61
728.948, 559.78
729.262, 481.36
729.575, 534.41
729.889, 409.85
730.203, 426
730.516, 398.32
730.83, 396.01
731.143, 354.49
731.456, 352.19
731.77, 359.11
732.083, 326.82
732.396, 460.6
732.709, 402.93
733.023, 322.2
733.336, 432.92
733.649, 333.74
733.962, 423.69
734.275, 384.48
734.587, 405.24
734.9, 414.47
735.213, 396.01
735.526, 382.17
735.838, 389.09
736.151, 363.72
736.463, 386.79
736.776, 409.85
737.088, 375.25
737.401, 372.95
737.713, 416.77
738.025, 359.11
738.338, 338.35
738.65, 384.48
738.962, 366.03
739.274, 299.14
739.586, 340.66
739.898, 398.32
740.21, 421.39
740.522, 370.64
740.834, 366.03
741.145, 396.01
741.457, 382.17
741.769, 421.39
742.08, 396.01
742.392, 352.19
742.703, 308.36
743.015, 481.36
743.326, 490.58
743.638, 423.69
743.949, 372.95
744.26, 361.41
744.571, 377.56
744.882, 368.33
745.194, 400.63
745.505, 352.19
745.816, 396.01
746.127, 363.72
746.437, 386.79
746.748, 370.64
747.059, 428.31
747.37, 428.31
747.68, 407.55
747.991, 396.01
748.302, 423.69
748.612, 402.93
748.923, 476.74
749.233, 534.41
749.543, 566.7
749.854, 566.7
750.164, 541.33
750.474, 509.04
750.784, 423.69
751.094, 384.48
751.404, 366.03
751.714, 426
752.024, 432.92
752.334, 455.99
752.644, 393.71
752.954, 393.71
753.263, 326.82
753.573, 400.63
753.883, 430.61
754.192, 389.09
754.502, 393.71
754.811, 389.09
755.121, 407.55
755.43, 453.68
755.739, 451.37
756.049, 384.48
756.358, 428.31
756.667, 446.76
756.976, 442.15
757.285, 497.5
757.594, 555.17
757.903, 956.52
758.212, 2335.86
758.521, 4404.88
758.829, 10000.68
759.138, 22543.95
759.447, 25955.4
759.755, 24375.38
760.064, 23062.93
760.373, 37472.23
760.681, 51609.36
760.989, 46500.25
761.298, 32729.87
761.606, 19220.14
761.914, 9463.24
762.222, 4208.82
762.531, 1913.75
762.839, 1145.66
763.147, 801.97
763.455, 592.07
763.763, 543.64
764.071, 444.45
764.378, 479.05
764.686, 469.82
764.994, 428.31
765.301, 414.47
765.609, 396.01
765.917, 359.11
766.224, 423.69
766.532, 412.16
766.839, 437.53
767.146, 451.37
767.454, 442.15
767.761, 598.99
768.068, 1011.87
768.375, 1523.94
768.682, 3339.23
768.989, 6439.29
769.296, 7278.9
769.603, 8286.88
769.91, 10844.89
770.217, 9511.68
770.524, 7108.21
770.83, 4395.65
771.137, 2522.69
771.444, 1417.84
771.75, 811.2
772.057, 559.78
772.363, 522.88
772.67, 379.87
772.976, 430.61
773.282, 442.15
773.588, 462.9
773.895, 301.44
774.201, 414.47
774.507, 444.45
774.813, 506.73
775.119, 520.57
775.425, 633.59
775.731, 598.99
776.036, 437.53
776.342, 428.31
776.648, 435.23
776.953, 402.93
777.259, 368.33
777.565, 356.8
777.87, 407.55
778.175, 446.76
778.481, 342.96
778.786, 437.53
779.091, 338.35
779.397, 483.66
779.702, 366.03
780.007, 432.92
780.312, 412.16
780.617, 430.61
780.922, 402.93
781.227, 449.07
781.532, 405.24
781.836, 398.32
782.141, 361.41
782.446, 375.25
782.751, 402.93
783.055, 391.4
783.36, 419.08
783.664, 372.95
783.968, 472.13
784.273, 389.09
784.577, 481.36
784.881, 647.43
785.186, 1256.37
785.49, 2222.84
785.794, 4709.35
786.098, 6559.24
786.402, 5567.4
786.706, 4123.47
787.01, 2688.77
787.313, 1500.87
787.617, 1087.99
787.921, 670.5
788.225, 525.18
788.528, 435.23
788.832, 490.58
789.135, 432.92
789.439, 333.74
789.742, 432.92
790.045, 400.63
790.349, 400.63
790.652, 423.69
790.955, 396.01
791.258, 488.28
791.561, 596.69
791.864, 615.14
792.167, 603.61
792.47, 617.45
792.773, 502.12
793.076, 527.49
793.379, 647.43
793.681, 582.85
793.984, 566.7
794.287, 485.97
794.589, 520.57
794.892, 377.56
795.194, 372.95
795.496, 398.32
795.799, 402.93
796.101, 430.61
796.403, 437.53
796.705, 435.23
797.007, 396.01
797.309, 421.39
797.611, 389.09
797.913, 370.64
798.215, 414.47
798.517, 432.92
798.819, 453.68
799.121, 414.47
799.422, 363.72
799.724, 451.37
800.025, 409.85
800.327, 460.6
800.628, 377.56
800.93, 361.41
801.231, 469.82
801.532, 398.32
801.834, 317.59
802.135, 349.88
802.436, 423.69
802.737, 308.36
803.038, 377.56
803.339, 398.32
803.64, 442.15
803.941, 400.63
804.242, 356.8
804.542, 400.63
804.843, 405.24
805.144, 455.99
805.444, 522.88
805.745, 827.35
806.045, 1662.33
806.346, 3103.96
806.646, 4264.17
806.946, 3775.18
807.247, 2515.78
807.547, 1623.12
807.847, 1150.27
808.147, 861.95
808.447, 682.03
808.747, 569.01
809.047, 539.02
809.347, 707.4
809.647, 716.63
809.946, 898.85
810.246, 1782.28
810.546, 4153.46
810.845, 8858.91
811.145, 15280.48
811.444, 21130
811.744, 29159.26
812.043, 35580.83
812.343, 29791.27
812.642, 18341.33
812.941, 9839.22
813.24, 5574.32
813.539, 3189.3
813.838, 1978.34
814.137, 1387.85
814.436, 905.77
814.735, 778.91
815.034, 661.27
815.333, 513.65
815.632, 541.33
815.93, 469.82
816.229, 467.52
816.527, 412.16
816.826, 453.68
817.124, 444.45
817.423, 460.6
817.721, 467.52
818.019, 485.97
818.318, 589.77
818.616, 700.48
818.914, 1101.83
819.212, 2188.24
819.51, 4361.05
819.808, 6739.15
820.106, 7444.97
820.404, 5431.31
820.702, 3053.21
820.999, 1782.28
821.297, 1205.63
821.595, 797.36
821.892, 628.98
822.19, 594.38
822.487, 552.86
822.785, 467.52
823.082, 467.52
823.379, 465.21
823.677, 435.23
823.974, 405.24
824.271, 370.64
824.568, 407.55
824.865, 495.2
825.162, 469.82
825.459, 502.12
825.756, 539.02
826.053, 617.45
826.349, 873.48
826.646, 1590.83
826.943, 2663.4
827.239, 4107.33
827.536, 4801.61
827.832, 3908.96
828.129, 2594.2
828.425, 1879.15
828.721, 1627.74
829.018, 1726.92
829.314, 1892.99
829.61, 1895.3
829.906, 1920.67
830.202, 2197.46
830.498, 3274.65
830.794, 5138.37
831.09, 5883.41
831.386, 5036.88
831.681, 3279.26
831.977, 2121.35
832.273, 1286.36
832.568, 864.25
832.864, 732.78
833.159, 550.56
833.455, 543.64
833.75, 462.9
834.045, 485.97
834.341, 485.97
834.636, 366.03
834.931, 492.89
835.226, 465.21
835.521, 458.29
835.816, 370.64
836.111, 439.84
836.406, 449.07
836.701, 412.16
836.996, 370.64
837.29, 372.95
837.585, 361.41
837.88, 366.03
838.174, 398.32
838.469, 368.33
838.763, 398.32
839.057, 391.4
839.352, 398.32
839.646, 326.82
839.94, 386.79
840.234, 377.56
840.528, 412.16
840.822, 405.24
841.116, 398.32
841.41, 354.49
841.704, 400.63
841.998, 310.67
842.292, 368.33
842.586, 419.08
842.879, 356.8
843.173, 389.09
843.466, 324.51
843.76, 382.17
844.053, 398.32
844.347, 389.09
844.64, 414.47
844.933, 382.17
845.226, 296.83
845.52, 340.66
845.813, 400.63
846.106, 340.66
846.399, 379.87
846.692, 372.95
846.984, 317.59
847.277, 439.84
847.57, 308.36
847.863, 317.59
848.155, 453.68
848.448, 379.87
848.74, 416.77
849.033, 430.61
849.325, 402.93
849.618, 382.17
849.91, 469.82
850.202, 354.49
850.495, 412.16
850.787, 412.16
851.079, 342.96
851.371, 414.47
851.663, 338.35
851.955, 384.48
852.247, 384.48
852.538, 492.89
852.83, 455.99
853.122, 412.16
853.413, 444.45
853.705, 481.36
853.997, 467.52
854.288, 393.71
854.579, 306.06
854.871, 423.69
855.162, 377.56
855.453, 324.51
855.745, 352.19
856.036, 386.79
856.327, 414.47
856.618, 428.31
856.909, 317.59
857.2, 442.15
857.491, 414.47
857.781, 442.15
858.072, 421.39
858.363, 370.64
858.653, 340.66
858.944, 363.72
859.234, 299.14
859.525, 347.58
859.815, 368.33
860.106, 386.79
860.396, 366.03
860.686, 379.87
860.976, 366.03
861.267, 322.2
861.557, 377.56
861.847, 356.8
862.137, 317.59
862.426, 347.58
862.716, 363.72
863.006, 377.56
863.296, 398.32
863.585, 430.61
863.875, 426
864.165, 389.09
864.454, 349.88
864.744, 345.27
865.033, 310.67
865.322, 428.31
865.612, 359.11
865.901, 359.11
866.19, 398.32
866.479, 444.45
866.768, 393.71
867.057, 465.21
867.346, 396.01
867.635, 340.66
867.924, 400.63
868.213, 402.93
868.501, 407.55
868.79, 340.66
869.079, 345.27
869.367, 333.74
869.656, 370.64
869.944, 409.85
870.232, 354.49
870.521, 375.25
870.809, 405.24
871.097, 405.24
871.385, 426
871.673, 379.87
871.961, 352.19
872.249, 352.19
872.537, 352.19
